row ID,Score,Phenotype,Potency,Aromatic Atoms Count,Bond Polarizabilities,VABC Volume Descriptor,Hydrogen Bond Acceptors,Hydrogen Bond Donors,Rotatable Bonds Count,Topological Polar Surface Area,Molecular Weight,XLogP,Formal Charge,SP3 Character,Eccentric Connectivity Index,Amine
1919,0,Inactive,,9,25.10014,233.2154651,2,3,9,57.28,248.1524779,1.915,0,0.157894737,308,1
1922,0,Inactive,,9,25.10014,233.2154651,2,3,9,57.28,248.1524779,1.915,0,0.157894737,308,1
1923,0,Inactive,,6,27.341726,320.618491,5,1,11,107.77,346.1164863,3.305,0,0.11627907,326,1
1973,0,Inactive,,6,24.797105,306.5811882,3,1,12,81.47,356.0983916,5.093,0,0.125,326,1
2002,10,Inhibitor,22.3872,6,14.871691,161.6316991,2,3,6,52.49,167.0946287,0.522,0,0.12,140,1
2019,0,Inactive,,9,14.076484,187.4812792,3,4,6,99.34,220.0847922,-1.677,0,0.071428571,210,1
2034,10,Inhibitor,15.8489,12,22.82214,268.4038162,3,2,7,55.12,268.1575633,2.194,0,0.1,335,1
2036,10,Inhibitor,22.3872,0,19.161277,138.5563875,4,2,2,74.78,165.0459642,-0.908,0,0.238095238,78,1
2039,0,Inactive,,0,13.643277,125.9166627,3,2,2,49.33,129.0789786,-0.26,0,0.25,69,1
2040,0,Inactive,,6,14.509691,185.0814518,3,3,7,83.55,195.0895433,-1.675,0,0.111111111,170,1
2041,0,Inactive,,9,18.540898,177.4768104,1,2,2,37.05,202.1106131,1.689,0,0.137931034,200,1
2043,0,Inactive,,0,19.437726,179.2112155,1,1,1,26.02,187.1127773,2.824,0,0.333333333,91,1
2044,0,Inactive,,0,11.65007,161.7072564,3,2,3,63.32,175.0400062,0.109,0,0.095238095,80,1
2050,63,Inhibitor,4.4668,10,26.993726,288.0666247,4,2,8,80.57,348.0466042,3.211,0,0.102564103,356,1
2058,0,Inactive,,0,9.270449,91.32469341,3,2,2,49.33,101.0476785,-0.543,0,0.214285714,43,1
2059,0,Inactive,,6,32.440554,416.2843085,12,5,17,213.55,466.127068,-2.722,0,0.12962963,876,1
2061,0,Inactive,,0,24.836105,181.7368598,5,4,10,130.69,214.0541,-1.866,0,0.185185185,156,1
2063,0,Inactive,,0,13.836484,144.7446632,3,2,6,63.32,153.0556563,0.202,0,0.19047619,65,1
2076,0,Inactive,,6,19.840519,278.3347812,8,8,13,201.77,319.0903311,-2.351,0,0.102564103,124,1
2082,0,Inactive,,0,23.307312,198.6133535,8,5,9,173.4,228.089226,-2.668,0,0.133333333,87,1
2083,0,Inactive,,9,14.631691,170.2185996,1,2,3,41.81,196.0767261,1.922,0,0.076923077,134,1
2089,10,Inhibitor,31.6228,0,9.463656,115.0922199,3,2,3,63.32,137.0243562,-2.542,0,0.1875,35,1
2091,43,Inhibitor,11.2202,10,31.366554,322.6585939,4,2,10,80.57,376.0779043,3.927,0,0.133333333,468,1
2093,0,Inactive,,0,15.565277,164.9874139,3,3,5,101.19,278.9040426,1.29,0,0.1,47,1
2094,0,Inactive,,0,18.71007,117.6391063,4,3,6,93.36,139.0398298,-1.735,0,0.166666667,56,1
2095,0,Inactive,,0,14.509691,138.2731214,3,2,7,63.32,131.0946287,0.048,0,0.227272727,87,1
2100,0,Inactive,,0,10.228449,123.5646727,5,3,4,86.63,145.0375077,-1.058,0,0.176470588,90,1
2101,0,Inactive,,0,13.281277,153.2171161,5,3,8,100.62,161.0688078,-2.991,0,0.181818182,111,1
2102,0,Inactive,,5,33.338933,270.9988155,6,4,14,165.92,322.0929876,-3.632,0,0.175,292,1
2104,0,Inactive,,6,19.840519,278.3347812,8,8,13,201.77,319.0903311,-2.351,0,0.102564103,124,1
2106,0,Inactive,,0,22.409691,149.9123907,3,2,6,73.13,173.037243,-0.228,0,0.181818182,56,1
2112,0,Inactive,,0,7.950449,101.0446934,3,2,4,63.32,101.0476785,-0.579,0,0.071428571,47,1
2117,0,Inactive,,0,16.022898,166.9801738,3,2,3,63.32,179.0713064,-1.257,0,0.24,76,1
2124,10,Inhibitor,8.9125,6,23.824933,267.1577732,3,1,10,52.32,291.0792842,3.542,0,0.162162162,257,1
2125,10,Inhibitor,22.3872,6,32.285796,335.0194484,2,3,5,75.71,365.1757714,4.485,0,0.264150943,404,1
2128,10,Inhibitor,0.2512,6,19.464277,192.6798239,3,1,5,68.54,239.0183055,1.182,0,0.08,155,1
2129,0,Inactive,,0,9.703656,102.3214536,2,2,2,66.56,116.0585775,-0.829,0,0.1875,47,1
2133,0,Inactive,,0,10.136863,133.000204,3,2,5,63.32,127.0633285,-0.297,0,0.166666667,74,1
2134,0,Inactive,,5,20.301312,218.4048974,2,2,9,113.77,228.111007,-0.472,0,0.1875,178,1
2135,84,Inhibitor,2.8184,16,35.296554,396.8770768,5,2,9,79.47,516.9993154,4.633,0,0.058823529,782,1
2136,0,Inactive,,0,10.136863,118.340678,3,2,5,63.32,115.0633285,-2.263,0,0.117647059,54,1
2141,0,Inactive,,6,26.924554,265.2621505,4,3,11,84.58,266.1630426,0.461,0,0.170731707,374,1
2146,10,Inhibitor,12.5893,10,25.034105,255.7318897,5,2,5,93.46,323.0262031,1.133,0,0.058823529,243,1
2147,42,Inhibitor,11.2202,6,29.232968,286.5386747,2,2,11,41.49,285.1495567,3.356,0,0.162790698,305,1
2154,0,Inactive,,6,23.228933,258.3675465,2,1,9,29.1,275.0843696,4.145,0,0.166666667,200,1
2170,10,Inhibitor,35.4813,6,37.70821,337.4968552,3,2,14,50.72,343.1914215,2.878,0,0.226415094,556,1
2175,0,Inactive,,0,8.113242,85.02546899,2,2,1,64.35,102.0429274,-0.915,0,0.153846154,36,1
2179,0,Inactive,,6,12.988277,182.9610265,2,4,7,86.71,223.0411491,0.56,0,0.08,133,1
2182,10,Inhibitor,25.1189,10,29.633726,293.0061506,4,1,3,57.79,360.0466042,3.272,0,0.125,323,1
2183,0,Inactive,,5,21.269312,216.0708214,4,3,6,83.8,254.0701165,-0.394,0,0.129032258,185,1
2186,47,Inhibitor,1.4125,6,45.932659,442.5126983,4,3,16,70.59,480.1987551,4.821,0,0.223880597,802,1
2188,46,Inhibitor,2.8184,14,25.386933,272.7643821,1,2,7,79.28,322.0906619,3.069,0,0.1,374,1
2190,0,Inactive,,0,25.493726,211.1611016,5,3,10,112.62,222.1038134,-1.222,0,0.21875,176,1
2193,87,Inhibitor,1.4125,12,37.260968,350.9262558,1,1,10,74.25,397.1114569,3.856,0,0.14,611,1
2196,0,Inactive,,0,25.493726,211.1611016,5,3,10,112.62,222.1038134,-1.222,0,0.21875,176,1
2198,0,Inactive,,6,18.209312,248.4229521,5,7,10,148.07,293.0778483,0.399,0,0.085714286,305,1
2204,0,Inactive,,6,25.718519,305.5278372,7,3,7,138.03,347.093977,-2.192,0,0.12195122,484,1
2205,10,Inhibitor,35.4813,6,20.298105,222.7336526,2,1,2,15.27,268.0300815,3.401,0,0.133333333,153,1
2211,0,Inactive,,0,8.113242,85.02546899,2,2,1,64.35,102.0429274,-0.915,0,0.153846154,36,1
2214,0,Inactive,,6,22.858898,303.4429203,7,3,7,138.03,367.0393546,-1.796,0,0.105263158,484,1
2223,0,Inactive,,0,8.113242,85.02546899,2,2,1,64.35,102.0429274,-0.915,0,0.153846154,36,1
2226,0,Inactive,,0,8.790449,125.3637617,3,2,5,63.32,158.9853838,-1.97,0,0.133333333,36,1
2239,0,Inactive,,0,27.904933,319.0642959,7,3,7,138.03,349.1096271,-2.462,0,0.162790698,484,1
2241,10,Inhibitor,17.7828,15,34.770175,352.5550366,6,3,8,93.68,421.1548492,4.447,0,0.150943396,549,1
2245,0,Inactive,,0,17.104898,184.2870187,2,2,7,102.64,223.9975458,0.908,0,0.166666667,74,1
2256,0,Inactive,,6,17.265691,215.2698193,3,1,7,52.32,249.032334,2.242,0,0.107142857,189,1
2261,0,Inactive,,0,22.674898,222.3475749,9,6,11,219.93,274.0583198,-5.077,0,0.096774194,139,1
2270,0,Inactive,,6,28.261761,293.8570515,4,2,5,68.01,319.1218177,1.886,0,0.186046512,318,1
2272,10,Inhibitor,11.2202,12,36.896968,341.2074585,1,1,10,58.18,381.1343005,3.094,0,0.14,611,1
2277,10,Inhibitor,15.8489,0,23.810554,212.7143596,2,2,4,46.25,207.138992,2.857,0,0.285714286,126,1
2284,0,Inactive,,9,20.798519,285.8895139,7,5,8,159.5,319.1168206,-0.119,0,0.05,191,1
2289,41,Inhibitor,19.9526,12,28.203761,290.9571005,2,1,5,15.27,302.1549764,4.303,0,0.136363636,314,1
2290,0,Inactive,,6,13.551691,170.4219258,2,4,7,86.71,183.0895433,0.347,0,0.115384615,137,1
2293,10,Inhibitor,25.1189,17,49.878003,489.7395991,8,5,20,194.61,590.1658195,2.554,0,0.115942029,1233,1
2294,45,Inhibitor,3.5481,12,27.316968,318.6874791,1,4,11,72.72,337.1444713,3.833,0,0.127659574,532,1
2295,0,Inactive,,0,14.198484,143.8148899,4,4,4,72.72,169.0505709,-0.174,0,0.227272727,66,1
2298,0,Inactive,,12,70.171522,622.2017768,4,2,24,116.86,676.252951,4.204,0,0.186813187,1752,1
2301,0,Inactive,,9,29.324554,287.6699785,2,4,10,90.14,315.1349692,1.129,0,0.162790698,365,1
2302,0,Inactive,,0,23.346933,227.3405805,5,3,9,86.63,229.1314081,1.172,0,0.257142857,173,1
2306,10,Inhibitor,10,12,20.757726,267.8883504,1,3,2,52.49,303.1026065,2.972,0,0.128205128,313,1
2310,0,Inactive,,0,24.128933,226.986439,6,3,11,104.94,238.1196535,-2.047,0,0.176470588,186,1
2312,0,Inactive,,6,16.384898,185.3992256,1,3,6,52.49,203.0713064,1.553,0,0.111111111,142,1
2332,0,Inactive,,6,15.934898,194.4113027,1,3,3,66.48,259.0207908,1.742,0,0.142857143,145,1
2346,42,Inhibitor,8.9125,12,20.757726,262.9488245,1,3,3,52.49,291.1026065,2.889,0,0.105263158,284,1
2349,0,Activator,5.6234,0,16.384898,169.9011012,5,5,5,92.95,199.0611356,-0.417,0,0.230769231,95,1
2356,0,Inactive,,6,21.618105,232.3707143,4,1,2,41.05,296.0362295,2.716,0,0.1875,214,1
2357,0,Inactive,,6,12.323277,176.5756938,3,4,7,103.78,197.0688078,-2.03,0,0.08,170,1
2361,0,Inactive,,0,24.916968,203.5098254,2,2,11,52.04,172.1939488,2.366,0,0.277777778,182,1
2362,21,Inhibitor,10,12,57.058694,515.4284473,2,1,12,52.19,552.2521632,5.373,0,0.215189873,931,1
2363,0,Inactive,,6,18.571312,214.4338087,1,1,5,12.03,209.0971272,2.932,0,0.133333333,178,1
2367,10,Inhibitor,15.8489,6,25.766519,245.2679965,1,1,9,44.48,356.9992545,3.172,0,0.151515152,165,1
2369,0,Activator,39.8107,6,29.666175,329.7754142,6,4,13,112.65,344.150285,-0.406,0,0.166666667,406,1
2373,0,Inactive,,6,11.53207,180.9449231,1,1,5,26.02,224.9878824,3.426,0,0.090909091,87,1
2374,0,Inactive,,6,25.766519,245.2679965,1,1,9,44.48,356.9992545,3.172,0,0.151515152,165,1
2378,42,Inhibitor,11.2202,12,27.375933,302.0137177,1,1,11,21.26,345.1107266,5.159,0,0.119047619,398,1
2383,10,Inhibitor,15.8489,6,36.027175,396.9625129,6,3,19,131.44,434.1664712,2.826,0,0.145454545,398,1
2386,43,Inhibitor,7.9433,24,63.318764,763.7248589,14,12,30,278.24,804.3581731,3.682,0,0.109090909,630,1
2387,10,Inhibitor,35.4813,12,42.778624,402.5013037,8,6,14,147.5,428.1981077,1.012,0,0.131147541,127,1
2388,0,Inactive,,6,23.346933,295.6307658,8,8,14,187.78,333.1059812,-1.961,0,0.119047619,153,1
2392,10,Inhibitor,19.9526,6,28.018933,342.3958562,5,1,12,64.63,383.0691134,5.08,0,0.136363636,362,1
2402,10,Inhibitor,12.5893,6,16.384898,194.1894523,2,4,7,72.72,219.066221,0.789,0,0.107142857,153,1
2408,0,Inactive,,0,12.60807,159.6886579,5,3,7,100.62,183.0298355,-2.837,0,0.142857143,85,1
2418,0,Inactive,,12,26.000554,314.2542724,2,5,11,92.95,383.0732203,2.888,0,0.111111111,470,1
2419,10,Inhibitor,35.4813,6,12.43307,165.0627993,3,2,6,63.32,183.0695568,-1.218,0,0.086956522,157,1
2420,46,Inhibitor,2.5119,6,40.522968,399.2914214,5,3,17,96.89,474.1589412,4.542,0,0.196428571,584,1
2421,0,Inactive,,0,11.52807,138.1276649,5,3,6,106.41,146.0691422,-4.077,0,0.15,85,1
2425,86,Inhibitor,0.5623,12,27.375933,302.0137177,1,1,11,21.26,345.1107266,5.159,0,0.119047619,398,1
2427,42,Inhibitor,11.2202,12,20.954519,291.0226702,1,4,5,72.72,385.0080332,3.443,0,0.102564103,344,1
2428,86,Inhibitor,1.4125,12,27.375933,302.0137177,1,1,11,21.26,345.1107266,5.159,0,0.119047619,398,1
2431,0,Inactive,,0,12.97007,147.0477304,3,2,2,49.33,163.0400062,0.124,0,0.15,69,1
2439,0,Inactive,,0,12.97007,147.0477304,3,2,2,49.33,163.0400062,0.553,0,0.15,69,1
2441,0,Inactive,,6,16.980898,185.3992256,1,2,6,55.48,203.0713064,1.055,0,0.111111111,136,1
2445,10,Inhibitor,28.1838,10,28.347312,254.1998738,5,1,2,70.68,313.0651754,1.129,0,0.111111111,288,1
2446,0,Inactive,,5,15.827277,194.3570212,3,3,6,109.32,265.9902189,-2.588,0,0.12,128,1
2449,0,Inactive,,6,12.878484,168.103241,1,3,5,66.48,189.0556563,1.163,0,0.083333333,113,1
2452,0,Inactive,,0,39.355452,355.5489557,0,2,10,33.22,426.1245234,6.906,0,0.298245614,440,1
2453,0,Inactive,,5,10.496449,127.5250726,1,2,2,72.02,193.9690896,-0.246,0,0.0625,59,1
2456,0,Inactive,,5,14.185277,147.0323393,2,2,3,54.7,183.0330027,0.276,0,0.095238095,64,1
2459,42,Inhibitor,10,12,35.562589,441.0504377,8,5,10,176.61,497.1685814,0.649,0,0.174603175,832,1
2465,0,Inactive,,9,14.631691,179.0088263,1,3,4,62.04,212.0716407,1.516,0,0.074074074,149,1
2468,0,Inactive,,0,21.510484,200.3033537,8,4,9,155.17,240.0416071,-5.029,0,0.148148148,199,1
2471,0,Inactive,,0,20.933726,235.5095926,7,6,12,171.26,250.1277197,-3.534,0,0.142857143,169,1
2474,0,Inactive,,5,16.371691,164.3283239,2,2,4,54.7,197.0486528,0.736,0,0.125,73,1
2482,0,Inactive,,6,12.323277,185.3659205,3,5,8,124.01,213.0637225,-2.436,0,0.076923077,181,1
2489,0,Inactive,,6,27.719761,330.2227351,8,8,16,187.78,361.1372813,-1.078,0,0.145833333,204,1
2490,42,Inhibitor,11.2202,10,32.803726,303.0718845,4,1,3,57.79,451.9822245,3.718,0,0.125,323,1
2497,0,Inactive,,6,27.719761,330.2227351,8,8,16,187.78,361.1372813,-1.078,0,0.145833333,204,1
2502,10,Inhibitor,19.9526,12,44.305038,498.1261989,8,4,14,133.12,624.0946798,4.942,0,0.142857143,162,1
2505,0,Inactive,,10,32.046933,295.2633849,5,1,3,70.68,363.0575032,2.012,0,0.12195122,305,1
2506,0,Inactive,,0,21.055726,215.9896788,5,3,10,101.7,223.1087545,-2.154,0,0.1875,171,1
2509,0,Inactive,,6,65.297901,536.1041383,9,2,14,146.64,590.2363402,3.743,0,0.234567901,1066,1
2511,10,Inhibitor,14.1254,6,34.466175,310.3380118,5,5,13,135.47,335.1402585,1.141,0,0.170212766,232,1
2512,0,Inactive,,6,20.757726,228.7814216,2,4,9,72.72,247.0975211,1.672,0,0.147058824,204,1
2517,0,Inactive,,10,31.22614,334.0636739,4,2,8,74.57,387.1161256,5.016,0,0.152173913,439,1
2519,0,Activator,3.5481,10,32.046933,295.2633849,5,1,3,70.68,363.0575032,2.012,0,0.12195122,303,1
2520,0,Inactive,,0,18.869312,198.6936942,5,3,9,101.7,209.0931044,-2.512,0,0.172413793,139,1
2522,10,Inhibitor,15.8489,12,28.708175,344.3437653,4,4,11,95.58,364.1553703,3.465,0,0.12,553,1
2523,10,Inhibitor,35.4813,0,34.59621,322.6548957,2,2,15,102.64,336.1227463,4.698,0,0.25,258,1
2538,0,Inactive,,6,20.757726,228.7814216,2,4,9,72.72,247.0975211,1.672,0,0.147058824,204,1
2540,0,Activator,14.1254,6,33.605796,311.4106439,2,2,11,41.49,313.1808568,3.853,0,0.224489796,361,1
2549,0,Inactive,,12,72.119592,673.6045072,12,8,33,216.5,684.3833252,1.018,0,0.192307692,393,1
2553,0,Inactive,,12,47.151452,472.2541797,8,10,20,228.42,520.2090664,0.234,0,0.14084507,189,1
